,Category,Message,Number of exclamations,Question Marks,words,STOP WORDS,NUMBER OF STOP WORDS,DATE,ORG,CARDINAL,LOC,GPE,EVENT,MONEY,number of dates,number of Cardinals,number of financial Terms,number of Times,ADJECTIVES,Number of ADJECTIVES,INTERJECTION,Number of INTERJECTION,NOUNS,Number of NOUNS,Verbs,Number of Verbs,WHwords,Number of WHwords,Foreign word,Number of Foreign word,Foreign Word,Number of digits
2485,spam,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541,0,0,19,"['you', 'your', 'which', 'is']",4,0,0,0,0,0,0,0,1,1,0,0,[],0,[],0,"['UK', 'Break', 'AccommodationVouchers', 'terms', 'conditions', 'claim', 'claim', 'number']",8,"['apply', 'mustprovide', 'is']",3,[],0,[],0,,19
2486,ham,Talk to g and x about that,0,0,7,"['to', 'and', 'about', 'that']",4,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['Talk', 'g']",2,['x'],1,[],0,[],0,,0
2487,ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),0,0,14,"['is', 'my']",2,0,0,0,0,0,0,0,0,0,0,0,"['dear', 'new', 'present']",3,[],0,"['Hai', 'friends', 'amp', 'number', '..', 'Rajitha', 'Raj', 'Ranju']",8,['is'],1,[],0,[],0,,0
2488,spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,0,0,31,"['in', 'on', 'to', 'for', 'or', 'for']",6,0,0,0,0,0,0,0,0,2,0,0,"['ur', 'ur', 'zed']",3,[],0,"['alfie', 'Moon', 'Children', 'need', 'song', 'mob', 'Tell', 'm8s', 'Txt', 'Tone', 'charity', 'Nokias', 'Poly', 'charity', 'polys', 'profit', 'charity']",17,[],0,[],0,[],0,,19
2489,ham,As in different styles?,0,1,4,['in'],1,0,0,0,0,0,0,0,0,0,0,0,['different'],1,[],0,['styles'],1,[],0,[],0,[],0,,0
2490,spam,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,1,0,20,"['a', 'to']",2,0,0,0,0,0,0,0,0,2,1,0,['£200'],1,[],0,"['Shopping', 'spree', 'WEEK', 'Starting', 'NOW', 'play', 'text', 'STORE', 'SkilGme', 'TsCs08714740323', 'age16', '£1.50perweeksub']",12,['WIN'],1,[],0,[],0,,26
2491,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,0,0,6,[],0,0,0,0,0,0,0,0,0,0,0,0,['dear'],1,[],0,"['Gud', '..', 'slp', '..', 'care', '..', 'swt', 'dreams', 'Muah', '..']",10,"['take', '..']",2,[],0,[],0,,1
2492,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0,0,13,"['to', 'y', 'if', 'i']",4,0,0,0,0,0,0,0,1,0,0,0,['i'],1,[],0,"['lt', 'gt', 'mesages', 'today', 'Thats', 'Sorry', 'hurts']",7,"['want', 'sent']",2,[],0,[],0,,0
2493,spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",0,0,25,"['is', 'the', 'to', 'you', 'have', 'won', 'this', 'of', 'or']",9,0,0,0,0,0,0,0,3,0,1,0,"['2nd', 'top', '£200']",3,[],0,"['attempt', 'contract', 'U', 'weeks', 'prize', 'cash', 'prize', 'Just']",8,"['is', 'have', 'won', '£1000', 'call']",5,[],0,[],0,,19
2494,ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol",0,0,11,"['i', 'you', 'did', 'it']",4,0,0,0,0,0,0,0,0,0,0,0,"['i', 'glad', 'disagreeable']",3,[],0,['Lol'],1,"[""'m"", 'did', 'find']",3,[],0,[],0,,0
2495,ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",0,0,17,"['no', 'me', 'now', 'you', 'me', 'me']",6,0,0,0,0,0,0,0,0,0,0,0,['madam'],1,['oh'],1,"['Guy', 'flash', 'care']",3,"['go', 'call', 'call', 'Take']",4,[],0,[],0,,0
2496,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,0,1,28,"['you', 'a', 'to', 'any', 'or']",5,0,0,0,0,0,0,0,1,0,0,0,"['free', 'mobile', 'free', 'Free']",4,[],0,"['New', 'Nokia', 'colour', 'phone', 'DeliveredTomorrow', 'minutes', '+', 'texts', 'Camcorder', 'reply']",10,"['Do', 'want', '+', 'call']",4,[],0,[],0,,21
2497,ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0,0,20,"['out', 'at', 'is', 'by', 'your', 'so', 'he', 'can']",8,0,0,0,0,0,0,0,1,1,0,0,['u'],1,[],0,"['Mark', 'tomorrow', 'work', 'house', 'afterwards']",5,"['works', 'gets', 'is', 'meet']",4,[],0,[],0,,1
2498,ham,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",1,1,57,"['in', 'will', 'for', 'have', 'to', 'for', 'the', 'me', 'a', 'if', 'you', 'a']",12,0,0,0,0,0,0,0,0,1,0,1,"['ur', 'u', 'ur']",3,[],0,"['Keep', 'ur', 'problems', 'heart', ""b'coz"", 'nobody', 'u', 'amp', 'self', 'amp', 'battle', 'G', '..', 'SD', '..', 'ham', 'Yeah', 'call', 'minute', 'ham', 'HI', 'BABE', 'UAWAKE', 'FEELLIKW', 'SHIT.JUSTFOUND', 'OUT', 'VIA', 'ALETTER', 'THATMUM', 'GOTMARRIED', 'OURBACKS', '\x96', 'FUCKINNICE', 'SELFISH', 'DEVIOUSBITCH.ANYWAY', 'I\x92L', 'CALL', 'U']",38,"['fight', 'have', 'fight', 'win', '-VIVEKANAND-', 'give', ""'ve"", 'got']",8,[],0,[],0,,2
2499,ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),1,0,44,"['you', 'these', 'it', 'the', 'same']",5,0,0,0,0,0,0,0,0,2,0,0,"['same', 'Election', '=']",3,[],0,"['Amazing', 'letters', 'meaning', 'Dormitory', '=', 'Dirty', 'room', 'Astronomer', '=', 'Moon', 'eyes', 'results', 'Lies', 'Mother-in-law', '=', 'Woman', 'Hitler', 'Eleven', 'Amazing']",19,"['rearrange', 'gives', 'starer', '=', 'see', 'lets', 'recount', '=Twelve']",8,[],0,[],0,,0
2500,ham,Aiya we discuss later lar... Pick ü up at 4 is it?,0,1,12,"['we', 'up', 'at', 'is', 'it']",5,0,0,0,0,0,0,0,0,0,0,0,['lar'],1,[],0,['Pick'],1,"['discuss', 'ü', 'is']",3,[],0,[],0,,1
2501,ham,Hey happy birthday...,0,0,3,[],0,0,0,0,0,0,0,0,0,0,0,0,['happy'],1,[],0,"['Hey', 'birthday']",2,[],0,[],0,[],0,,0
2502,ham,Sorry i missed your call. Can you please call back.,0,0,10,"['i', 'your', 'you']",3,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['Sorry', 'i', 'call']",3,"['missed', 'please', 'call']",3,[],0,[],0,,0
2503,ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,0,1,19,"['if', 'its', 'not', 'its', 'has', 'when', 'does', 'this']",8,0,0,0,0,0,0,0,1,1,0,0,['bad'],1,[],0,"['thing', 'cat', 'worms', '/', 'day']",5,"['has', 'does', 'end']",3,[],0,[],0,,0
2504,ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",0,0,17,"['from', 'and', 'will', 'not', 'be', 'to', 'to']",7,0,0,0,0,0,0,0,1,0,0,1,"['Good', 'able']",2,[],0,"['morning', 'im', 'fever', 'dysentry', '..', 'office', 'today']",7,"['suffering', 'be', 'come']",3,[],0,[],0,,0
2505,ham,I wont do anything de.,0,0,5,['do'],1,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,['anything'],1,"['wont', 'do', 'de']",3,[],0,[],0,,0
2506,ham,What type of stuff do you sing?,0,1,7,"['of', 'do', 'you']",3,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['type', 'stuff']",2,"['do', 'sing']",2,['What'],1,['What'],1,,0
2507,ham,"St andre, virgil's cream",0,0,4,[],0,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['St', 'andre', 'virgil', 'cream']",4,[],0,[],0,[],0,,0
2508,ham,No no. I will check all rooms befor activities,0,0,9,"['no', 'will', 'all']",3,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['rooms', 'activities']",2,"['check', 'befor']",2,[],0,[],0,,0
2509,ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0,0,13,"['my', 'after']",2,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['fri', 'ah', 'Okie', 'lor', 'goin', 'drivin', 'den', 'shoppin', 'tt']",9,['go'],1,[],0,[],0,,1
2510,ham,Gokila is talking with you aha:),0,0,6,"['is', 'with', 'you']",3,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,['Gokila'],1,"['is', 'talking', 'aha']",3,[],0,[],0,,0
2511,ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",0,0,16,"['i', 'have', 'the', 'by', 'and']",5,0,0,0,0,0,0,0,0,0,0,0,['uncut'],1,[],0,"['Hi', 'Shanil', 'Rakhesh', 'here.thanks', 'i', 'diamond', 'Excellent', 'service', 'Dino', 'Prem']",10,"['have', 'exchanged', 'stuff.leaving']",3,[],0,[],0,,0
2512,ham,K.k.this month kotees birthday know?,0,1,5,[],0,0,0,0,0,0,0,0,1,0,0,0,[],0,[],0,"['K.k.this', 'month', 'kotees']",3,"['birthday', 'know']",2,[],0,[],0,,0
2513,ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt;,0,0,13,"['i', 'is', 'too']",3,0,0,0,0,0,0,0,0,0,0,0,"['i', 'small']",2,['oh'],1,"['amount', 'gt']",2,"[""'m"", 'broke', 'is', 'lt']",4,[],0,[],0,,0
2514,ham,Sorry about that this is my mates phone and i didnt write it love Kate,0,0,15,"['about', 'that', 'this', 'is', 'my', 'and', 'i', 'it']",8,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['Sorry', 'mates', 'phone', 'i', 'Kate']",5,"['is', 'didnt', 'write', 'love']",4,[],0,[],0,,0
2515,spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",1,0,27,"['the', 'to', 'a', 'the', 'no', 'from', 'a', 'or', 'a']",9,0,0,0,0,0,0,0,0,1,0,0,"['premium', 'new', 'crazy', 'wallpaper-all', 'FREE']",5,[],0,"['TheMob', '>', 'Hit', 'link', 'Pink', 'Panther', 'game', 'Sugababes', 'Zebra', 'animation', 'badass', 'Hoody']",12,['get'],1,[],0,[],0,,2
2516,ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",0,1,33,"['that', 'it', 'was', 'with', 'now', 'i', 'did', 'the', 'but', 'i', 'of', 'he', 'not', 'of']",14,0,0,0,0,0,0,0,0,0,0,0,"['wrong', 'i', 'invited']",3,[],0,"['Ah', 'things', 'friends', 'i', 'thing', 'sort', 'cos', 'money']",8,"['confuses', 'doesnt', 'thought', 'was', 'did', 'come']",6,[],0,[],0,,0
2517,ham,"Aight, call me once you're close",0,0,6,"['me', 'once', 'you']",3,0,0,0,0,0,0,0,0,0,0,0,['close'],1,[],0,['Aight'],1,"['call', ""'re""]",2,[],0,[],0,,0
2518,ham,Nope thats fine. I might have a nap tho!,1,0,9,"['have', 'a']",2,0,0,0,0,0,0,0,0,0,0,0,"['fine', 'nap']",2,[],0,"['Nope', 'tho']",2,"['thats', 'have']",2,[],0,[],0,,0
2519,spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,0,0,23,"['is', 'for', 'your', 'has', 'been', 'as', 'to', 'to']",8,0,0,0,0,0,0,0,0,0,0,0,"['mobile', 'content', 'previous', 'due']",4,[],0,"['msg', 'order', 'attempt', 'network', 'error', 'customersqueries', '@', 'netvision.uk.com']",8,"['is', 'has', 'been', 'resent', 'failed', 'Queries']",6,[],0,[],0,,0
2520,ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,0,0,18,"['other', 'after', 'me', 'to', 'him', 'for', 'a', 'has', 'no']",9,0,0,0,0,0,0,0,1,0,0,0,['other'],1,[],0,"['news', 'week', 'money', 'HAUGHAIGHGTUJHYGUJ']",4,"['hassling', 'get', 'weed', 'andres', 'has']",5,[],0,[],0,,0
2521,ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",0,1,96,"['a', 'she', 'her', 'd', 'd', 'a', 'was', 'd', 'it', 'was', 'about', 'd', 'd', 'her', 'so', 'is', 'd', 'of', 'my', 'd', 'our', 'of', 'd']",23,0,0,0,0,0,0,0,0,2,0,0,"['lv', 'threw', 'd', 'dt', 'd', 'u', 'replied', 'd', 'd', 'evrydy', 'd', 'free']",12,[],0,"['Boy', 'gal', 'bt', 'mind', 'lttrs', 'Bt', 'frnds', 'Again', 'boy', 'aproach', 'd', 'gal', 'time', 'truck', 'towards', 'gal', 'hit', 'd', 'girl', 'd', 'boy', 'hell', 'cn', 'run', 'D', 'Boost', 'secret', 'energy', 'girl', 'energy', 'Thy', 'boost', 'Moral', 'story', 'msgs', 'D', 'gud', 'ni8']",38,"['loved', 'propsd', 'didnt', 'gv', 'decided', 'was', 'speeding', 'was', 'ran', 'saved', 'asked', 'boy', 'is', 'shouted', 'lived', 'drinking', 'hv']",17,[],0,[],0,,4
2522,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0,0,27,"['to', 'a', 'its', 'a', 'of', 'is', 'no', 'to', 'my']",9,0,0,0,0,0,0,0,0,0,0,0,['dis'],1,[],0,"['BMW', 'car', 'vry', 'urgent.but', 'shortage', 'lt', 'gt', 'Lacs.there', 'source', 'amt', 'lt', 'gt', 'thats', 'prob']",14,"['wnt', 'buy', '..', 'hv', 'is', 'arng']",6,[],0,[],0,,0
2523,ham,Ding me on ya break fassyole! Blacko from londn,1,0,9,"['me', 'on', 'from']",3,0,0,0,0,0,0,0,0,0,0,0,['fassyole'],1,[],0,"['Blacko', 'londn']",2,"['Ding', 'break']",2,[],0,[],0,,0
2524,ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,0,0,15,[],0,0,0,0,0,0,0,0,0,0,0,0,['NEED'],1,[],0,"['KISS', 'U', 'MISS', 'U', 'MY', 'BABY', 'FROM', 'UR', 'BABY']",9,['REALLY'],1,[],0,[],0,,2
2525,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0,0,27,"['of', 'is', 'not', 'when', 'we', 'it', 'is', 'when', 'we']",9,0,0,0,0,0,0,0,0,0,0,0,"['big', 'small']",2,[],0,"['sign', 'maturity', 'things', 'things', 'A', 'NICE', 'EVENING', '*', 'BSLVYL']",9,"['is', 'start', 'saying', '..', 'is', 'start', 'understanding', 'HAVE']",8,[],0,[],0,,0
2526,ham,Oh you got many responsibilities.,0,0,5,['you'],1,0,0,0,0,0,0,0,0,0,0,0,['many'],1,['Oh'],1,['responsibilities'],1,['got'],1,[],0,[],0,,0
2527,spam,You have 1 new message. Please call 08715205273,0,0,8,['have'],1,0,0,0,0,0,0,0,1,1,0,0,['new'],1,[],0,"['message', 'Please']",2,"['have', 'call']",2,[],0,[],0,,12
2528,ham,I've reached sch already...,0,0,4,[],0,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,['sch'],1,"[""'ve"", 'reached']",2,[],0,[],0,,0
2529,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,2,1,27,"['only', 'your', 'are', 'to', 'to', 'the', 'for', 'on']",8,0,0,0,0,0,0,0,2,0,0,0,"['mobile', 'latest', 'Free']",3,[],0,"['December', 'colour', 'camera', 'mobile', 'Mobile', 'Update', 'VCo', 'FREE']",8,"['Had', 'are', 'entitled', 'update', 'Call']",5,[],0,[],0,,13
2530,ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,0,2,18,"['a', 'from', 'other']",3,0,0,0,0,0,0,0,0,0,0,0,"['e', 'sem', 'other']",3,[],0,"['U', 'module', 'humanities', 'izzit', 'U', 'take', 'modules']",7,"['need', 'dis', 'wan']",3,[],0,[],0,,2
2531,ham,Argh why the fuck is nobody in town ;_;,0,0,9,"['why', 'the', 'is', 'in']",4,0,0,0,0,0,0,0,0,0,0,0,['nobody'],1,[],0,"['Argh', 'fuck', 'town']",3,['is'],1,[],0,[],0,,0
2532,spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",0,0,28,"['or', 'more', 'the']",3,0,0,0,0,0,0,0,0,3,0,0,"['lionm', 'more', 'original', 'best']",4,[],0,"['Lions', 'England', 'tone', 'mono', 'poly', 'www.ringtones.co.uk', 'n', 'network', 'operator', 'rates']",10,"['Get', 'reply', 'go', 'Tones', 'apply']",5,[],0,[],0,,6
2533,ham,Thanks. Fills me with complete calm and reassurance!,1,0,8,"['me', 'with', 'and']",3,0,0,0,0,0,0,0,0,0,0,0,['complete'],1,[],0,"['Thanks', 'Fills', 'calm', 'reassurance']",4,[],0,[],0,[],0,,0
2534,ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,0,0,10,"['same', 'here']",2,0,0,0,0,0,0,0,0,0,0,0,"['beeen', 'same']",2,[],0,"['Aslamalaikkum', '....', 'insha', 'allah', 'tohar', 'muht', 'albi', 'mufti', 'mahfuuz', 'meaning']",10,['....'],1,[],0,[],0,,0
2535,ham,Are you driving or training?,0,1,5,"['you', 'or']",2,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['Are', 'training']",2,['driving'],1,[],0,[],0,,0
2536,ham,Lol for real. She told my dad I have cancer,0,0,10,"['for', 'my', 'have']",3,0,0,0,0,0,0,0,0,0,0,0,['real'],1,[],0,"['Lol', 'dad', 'cancer']",3,"['told', 'have']",2,[],0,[],0,,0
2537,spam,PRIVATE! Your 2003 Account Statement for 078,1,0,7,['for'],1,0,0,0,0,0,0,0,1,1,0,0,['PRIVATE'],1,[],0,"['Account', 'Statement']",2,[],0,[],0,[],0,,7
2538,ham,"Oops I did have it,  &lt;#&gt; ?",0,1,7,"['did', 'have', 'it']",3,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['lt', 'gt']",2,"['did', 'have']",2,[],0,[],0,,0
2539,ham,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?,0,1,13,[],0,0,0,0,0,0,0,0,1,0,0,0,[],0,[],0,"['NOT', 'ENUFCREDEIT', 'TOCALL.SHALL', 'ILEAVE', 'UNI', 'AT', 'BUS', 'TO', 'YOR', 'HOUSE']",10,['+GET'],1,[],0,[],0,,1
2540,ham,"Hi Chikku, send some nice msgs",0,0,6,['some'],1,0,0,0,0,0,0,0,0,0,0,0,['nice'],1,[],0,"['Hi', 'Chikku', 'msgs']",3,['send'],1,[],0,[],0,,0
2541,ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",0,0,32,"['is', 'to', 'with', 'and', 'he', 'me', 'his', 'he', 'me', 'he', 'did', 'and', 'will', 'him', 'of', 'that', 'if']",17,0,0,0,0,0,0,0,0,0,0,0,"['impossible', 'necessary']",2,[],0,['sub'],1,"['is', 'argue', 'treats', 'released', 'did', 'remind']",6,[],0,[],0,,0
2542,ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",0,0,22,"['my', 'no', 'other', 'to']",4,0,0,0,0,0,0,0,0,0,0,0,['other'],1,[],0,"['work', 'ah', 'Den', 'lor', 'U', 'oso', 'rite', 'Den', 'lor', 'place', 'liao']",11,"['go', 'go']",2,[],0,[],0,,1
2543,ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",0,0,19,"['the', 'have', 'a', 'you', 'and', 'you', 'each']",7,0,0,0,0,0,0,0,2,0,0,0,"['wonderful', 'great']",2,[],0,"['Okors', 'month', 'guys', 'day', 'MojiBiola']",5,"['have', 'cherish', 'wish']",3,[],0,[],0,,0
2544,ham,Cuz ibored. And don wanna study,0,0,6,['don'],1,0,0,0,0,0,0,0,0,0,0,0,['don'],1,[],0,"['Cuz', 'wan', 'na', 'study']",4,['ibored'],1,[],0,[],0,,0
2545,ham,Wot about on wed nite I am 3 then but only til 9!,1,0,13,"['about', 'on', 'am', 'then', 'but', 'only']",6,0,0,0,0,0,0,0,0,1,0,0,"['wed', 'nite']",2,[],0,[],0,"['am', 'til']",2,[],0,[],0,,2
2546,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",1,0,58,"['for', 'for', 'for', 'for', 'for', 'me', 'to', 'all', 'me', 'me', 'in', 'some', 'to', 'is', 'to', 'it']",16,0,0,0,0,0,0,0,1,4,0,0,"['red', 'red', 'u', 'u', '....', 'ur', '..', 'u', 'u', '1-u', 'poor', '2-u', '3-u', 'many', '4-some1', 'luvs', 'u', '5+-', 'u.']",19,[],0,"['Rose', 'blood', 'blood', 'heart', 'heart', 'Send', 'tis', 'friends', 'r', 'relation', 'r', 'some1', 'god']",13,"['..', 'Including', '..', 'get', 'need', 'support', 'frnd', 'is', 'praying', 'marry', 'try', '....']",12,[],0,[],0,,9
2547,ham,Any way where are you and what doing.,0,0,8,"['where', 'are', 'you', 'and', 'what', 'doing']",6,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,['way'],1,"['are', 'doing']",2,['what'],1,['what'],1,,0
2548,ham,That sucks. I'll go over so u can do my hair. You'll do it free right?,0,1,16,"['over', 'so', 'can', 'do', 'my', 'do', 'it']",7,0,0,0,0,0,0,0,0,0,0,0,['u'],1,[],0,['hair'],1,"['sucks', 'go', 'do', 'do', 'free']",5,[],0,[],0,,0
2549,ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt;,0,0,20,"['it', 'not', 'this', 'i', 'was', 'the', 'is']",7,0,0,0,0,0,0,0,0,1,0,0,[],0,[],0,"['time', 'i', 'zeros', 'savings', 'checking', 'lt', 'gt']",7,"[""'s"", 'working', 'tried', 'adding', 'was', 'is']",6,[],0,[],0,,0
2550,ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",0,0,24,"['a', 'out', 'is', 'not', 'too', 'i', 'can']",7,0,0,0,0,0,0,0,0,0,0,0,"['small', 'jus', 'smth']",3,[],0,"['Hmm', 'Dunno', 'leh', 'bag', 'goigng', 'dat', 'anything', 'perfume', 'dat', 'i']",10,"['mayb', 'is', 'keep']",3,[],0,[],0,,1
2551,ham,Sday only joined.so training we started today:),0,0,7,"['only', 'we']",2,0,0,0,0,0,0,0,2,0,0,0,[],0,[],0,"['Sday', 'training', 'today']",3,"['joined.so', 'started']",2,[],0,[],0,,0
2552,ham,Sorry * was at the grocers.,0,0,6,"['was', 'at', 'the']",3,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['Sorry', '*', 'grocers']",3,['was'],1,[],0,[],0,,0
2553,ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,0,1,17,"['are', 'some', 'here', 'or', 'there', 'is', 'the']",7,0,0,0,0,0,0,0,0,0,0,0,"['nice', 'n']",2,[],0,"['pubs', 'Frankie', 'Bennys', 'warner', 'cinema']",5,"['are', 'is']",2,[],0,[],0,,0
2554,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1,0,25,"['or', 's']",2,0,0,0,0,0,0,0,1,1,1,0,"['*', 'await']",2,[],0,"['VE', 'WON', 'Costa', 'Del', 'Sol', 'Holiday', 'collection', 'toClaim', 'SAE', 'TC', 's', 'POBox334', 'Stockport', 'SK38xh', 'Cost£1.50/pm', 'Max10mins']",16,['Call'],1,[],0,[],0,,26
2555,ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book,0,1,19,"['been', 'there', 'before', 'to', 'for', 'the', 'can', 'up', 'to']",9,0,0,0,0,0,0,0,0,0,0,0,[],0,[],0,"['Yup', 'yoga', 'book']",3,"['havent', 'been', 'want', 'go', 'call']",5,[],0,[],0,,0
2556,ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,0,0,49,"['it', 'had', 'a', 'that', 'had', 'both', 'was', 'so', 'only', 'about', 'the', 'but', 'them', 'being', 'in', 'my', 'that', 'he', 'was', 'not', 'in', 'the']",22,0,0,0,0,0,0,0,1,1,0,0,['pissed'],1,['Oh'],1,"['shut', 'Omg', 'yesterday', 'dream', 'kids', 'boys', 'kids', 'boys', 'mark', 'dream', 'diapers', 'face']",12,"['had', 'had', 'was', 'being', 'told', 'was', 'changing', 'cause', ""'m"", 'getting', 'owed']",11,[],0,[],0,,1
2557,ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,0,0,18,"['he', 'be', 'the', 'other', 'who', 'their']",6,0,0,0,0,0,0,0,0,0,0,0,"['gentle', 'other']",2,[],0,"['Yeah', 'docs', 'patients', 'turkeys']",4,"['imagine', 'be', 'treat']",3,['who'],1,['who'],1,,0
2558,spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,1,0,29,"['for', 'just', 'to', 'and']",4,0,0,0,0,0,0,0,1,3,0,0,"['ur', 'mobile', 'ur']",3,[],0,"['FREE', 'week', 'No1', 'Nokia', 'week', 'NOKIA', 'Get', 'mates', 'www.getzed.co.uk', 'POBox', 'W45WQ', 'norm150p/tone']",12,"['tone', 'txting', 'tell']",3,[],0,[],0,,19
